,zipcode,city,state,median_listing_price
692,91301, Calabasas ,CA ,949000
693,90210, BEVERLY HILLS ,CA ,15900000
694,95758, ELK GROVE ,CA ,399000
695,92122, SAN DIEGO ,CA ,350000
696,95110, SAN JOSE ,CA ,699888
697,95350, MODESTO ,CA ,239999
698,95758, ELK GROVE ,CA ,350000
699,94014, Daly City ,CA ,379900
700,84057, Orem ,UT ,229900
701,84094, Sandy ,UT ,194900
702,84604, Provo ,UT ,319900
703,84010, BOUNTIFUL ,UT ,310000
704,84041, LAYTON ,UT ,249000
705,84096, HERRIMAN ,UT ,367000
706,84721, CEDAR CITY ,UT ,205000
707,84107, Murray ,UT ,126900
708,84532, Moab ,UT ,3450000
709,84116, SALT LAKE CITY ,UT ,279900
710,84532, Moab ,UT ,219000
712,84103, SALT LAKE CITY ,UT ,3200000
713,84093, Sandy ,UT ,435000
714,84015, CLEARFIELD ,UT ,200000
715,84121, Holladay ,UT ,6990000
716,84601, Provo ,UT ,299900
717,84096, Herriman ,UT ,340000
718,84036, Woodland ,UT ,19900000
719,84032, Heber City ,UT ,400000
720,84106, SALT LAKE CITY ,UT ,379900
721,84074, Tooele ,UT ,275000
722,84060, Park City ,UT ,6725000
723,84105, Salt Lake City ,UT ,825000
724,84119, West Valley City ,UT ,250000
725,77345, KINGWOOD ,TX ,468900
726,78624, Fredericksburg ,TX ,19995000
727,78660, PFLUGERVILLE ,TX ,297500
728,75243, Dallas ,TX ,320000
729,75219, Dallas ,TX ,299900
730,76244, Fort Worth ,TX ,289000
731,75209, Dallas ,TX ,6250000
732,78758, AUSTIN ,TX ,205000
733,75228, DALLAS ,TX ,235000
734,75215, Dallas ,TX ,174999
735,78101, Adkins ,TX ,119000
736,78734, AUSTIN ,TX ,9500000
737,78737, Austin ,TX ,406990
738,78729, AUSTIN ,TX ,299000
739,75080, RICHARDSON ,TX ,250000
740,78023, HELOTES ,TX ,279995
741,77302, CONROE ,TX ,200000
742,79930, EL PASO ,TX ,97000
743,76133, Fort Worth ,TX ,189900
744,78224, SAN ANTONIO ,TX ,138000
745,75706, Tyler ,TX ,149500
746,75701, TYLER ,TX ,129000
747,77049, HOUSTON ,TX ,999000
748,75043, GARLAND ,TX ,195000
749,77028, Houston ,TX ,170000
750,07704, FAIR HAVEN ,NJ ,819900
751,07032, Kearny ,NJ ,250000
752,08021, Blackwood ,NJ ,169900
753,07480, WEST MILFORD ,NJ ,124900
754,07702, Shrewsbury ,NJ ,476000
755,08876, Somerville ,NJ ,199900
756,07480, WEST MILFORD ,NJ ,319900
757,07052, WEST ORANGE ,NJ ,499000
758,07410, Fair Lawn ,NJ ,409000
759,07013, Clifton ,NJ ,252900
760,07066, Clark ,NJ ,524999
761,07452, GLEN ROCK ,NJ ,575000
762,08817, Edison ,NJ ,425000
763,08831, Monroe Township ,NJ ,499000
764,07901, Summit ,NJ ,945000
765,07036, Linden ,NJ ,299000
766,08886, STEWARTSVILLE ,NJ ,49900
767,07920, BASKING RIDGE ,NJ ,799000
768,08857, Old Bridge ,NJ ,600000
769,07731, Howell ,NJ ,389900
770,07728, Freehold ,NJ ,569000
771,07036, Linden ,NJ ,214500
772,08055, MEDFORD ,NJ ,299000
773,07470, Wayne ,NJ ,564000
774,07863, OXFORD ,NJ ,350000
775,37354, Madisonville ,TN ,8500
776,37214, Nashville ,TN ,390000
777,37308, BIRCHWOOD ,TN ,189500
778,37076, HERMITAGE ,TN ,235000
779,37882, Townsend ,TN ,215000
780,37918, KNOXVILLE ,TN ,224900
781,37067, FRANKLIN ,TN ,675000
782,37411, Chattanooga ,TN ,162500
783,37215, Nashville ,TN ,975000
784,37803, Maryville ,TN ,350000
785,37363, OOLTEWAH ,TN ,448000
786,37890, White Pine ,TN ,299900
787,37803, Maryville ,TN ,44900
788,37924, KNOXVILLE ,TN ,269000
789,37716, Clinton ,TN ,349900
790,38115, MEMPHIS ,TN ,185000
791,37615, Gray ,TN ,170000
792,37604, Johnson City ,TN ,169900
793,37027, BRENTWOOD ,TN ,639000
794,37876, Sevierville ,TN ,49000
795,37208, NASHVILLE ,TN ,354900
796,38016, CORDOVA ,TN ,185000
797,38018, Cordova ,TN ,174500
798,37863, Pigeon Forge ,TN ,339900
799,37027, Brentwood ,TN ,629900
800,95678, Roseville ,CA ,274999
801,90046, LOS ANGELES ,CA ,6500000
802,95816, SACRAMENTO ,CA ,500000
803,91105, PASADENA ,CA ,1175000
804,90265, MALIBU ,CA ,8795000
805,94513, BRENTWOOD ,CA ,588888
806,90210, BEVERLY HILLS ,CA ,18000000
807,94109, SAN FRANCISCO ,CA ,10950000
808,95355, Modesto ,CA ,119950
809,90638, LA MIRADA ,CA ,511000
810,90068, LOS ANGELES ,CA ,3500000
811,95125, SAN JOSE ,CA ,1399000
812,92139, SAN DIEGO ,CA ,350000
813,90605, WHITTIER ,CA ,469990
814,95030, LOS GATOS ,CA ,15950000
815,90210, BEVERLY HILLS ,CA ,6095000
816,94520, Concord ,CA ,419950
817,94549, Lafayette ,CA ,1100000
818,90069, Los Angeles ,CA ,4699000
819,92629, Dana Point ,CA ,350000
820,91344, GRANADA HILLS ,CA ,578800
821,90605, WHITTIER ,CA ,569900
822,92660, NEWPORT BEACH ,CA ,3998000
823,92114, San Diego ,CA ,499000
824,92592, TEMECULA ,CA ,395000
825,84107, Murray ,UT ,86900
826,84414, North Ogden ,UT ,430000
827,84770, St George ,UT ,224000
828,84109, SALT LAKE CITY ,UT ,1550000
829,84003, Highland ,UT ,500000
830,84098, Park City ,UT ,16900000
831,84094, SANDY ,UT ,310000
832,84040, LAYTON ,UT ,289900
833,84104, SALT LAKE CITY ,UT ,240000
834,84005, Eagle Mountain ,UT ,259900
835,84005, Eagle Mountain ,UT ,275000
836,84058, Orem ,UT ,269900
837,84032, Heber City ,UT ,385000
838,84057, Orem ,UT ,250000
839,84043, Lehi ,UT ,399000
840,84403, OGDEN ,UT ,259000
841,84780, Washington ,UT ,315000
842,84735, Hatch ,UT ,395000
843,84092, Sandy ,UT ,599000
844,84096, Herriman ,UT ,508900
845,84043, Lehi ,UT ,294900
846,84103, SALT LAKE CITY ,UT ,550000
847,84120, WEST VALLEY CITY ,UT ,290000
848,84720, Cedar City ,UT ,185000
849,84414, North Ogden ,UT ,289000
850,76712, WOODWAY ,TX ,269900
851,75035, FRISCO ,TX ,289900
852,76708, WACO ,TX ,264500
853,75208, DALLAS ,TX ,315000
854,78261, San Antonio ,TX ,375000
855,78255, San Antonio ,TX ,149950
856,76002, Arlington ,TX ,165000
857,75025, PLANO ,TX ,279900
858,77083, HOUSTON ,TX ,120000
859,75115, Desoto ,TX ,249000
860,78258, San Antonio ,TX ,269999
861,76018, Arlington ,TX ,185000
862,78727, Austin ,TX ,250000
863,77049, Houston ,TX ,180000
864,75062, IRVING ,TX ,197900
865,75205, DALLAS ,TX ,12950000
866,77554, GALVESTON ,TX ,199500
867,75025, PLANO ,TX ,300000
868,76244, Fort Worth ,TX ,248900
869,78746, AUSTIN ,TX ,10000000
870,76063, Mansfield ,TX ,225000
871,79763, Odessa ,TX ,130000
872,76137, Fort Worth ,TX ,297500
873,75062, Irving ,TX ,163900
874,75025, PLANO ,TX ,275000
875,07748, North Middletown ,NJ ,389000
876,07621, BERGENFIELD ,NJ ,184000
877,07305, Jersey City ,NJ ,90000
878,08061, MOUNT ROYAL ,NJ ,149900
879,07753, Neptune ,NJ ,339900
880,07874, STANHOPE ,NJ ,109900
881,08844, Hillsborough ,NJ ,550000
882,07036, LINDEN ,NJ ,179900
883,08053, MARLTON ,NJ ,379900
884,07028, GLEN RIDGE ,NJ ,565000
885,07748, MIDDLETOWN ,NJ ,559000
886,07621, BERGENFIELD ,NJ ,199000
887,07728, FREEHOLD ,NJ ,309000
888,07726, ENGLISHTOWN ,NJ ,269000
889,07930, CHESTER ,NJ ,650000
890,08081, Sicklerville ,NJ ,189900
891,08002, Cherry Hill ,NJ ,250000
892,07666, TEANECK ,NJ ,399500
893,08724, BRICK ,NJ ,419900
894,07462, VERNON ,NJ ,177900
895,08558, Skillman ,NJ ,299
896,08837, Edison ,NJ ,139000
897,08052, MAPLE SHADE ,NJ ,175000
898,07417, FRANKLIN LAKES ,NJ ,798000
899,07079, SOUTH ORANGE ,NJ ,625000
900,37209, NASHVILLE ,TN ,299000
901,37215, NASHVILLE ,TN ,2195000
902,38135, MEMPHIS ,TN ,170000
903,37863, Sevierville ,TN ,149900
904,37115, MADISON ,TN ,679000
905,38117, MEMPHIS ,TN ,139900
906,37122, Mount Juliet ,TN ,244900
907,37801, Maryville ,TN ,274900
908,37932, Knoxville ,TN ,324900
909,37620, Bristol ,TN ,159985
910,37205, NASHVILLE ,TN ,424900
911,37367, Pikeville ,TN ,379000
912,37721, CORRYTON ,TN ,184
913,37716, Clinton ,TN ,174000
914,37921, KNOXVILLE ,TN ,184900
915,37738, Gatlinburg ,TN ,349900
916,37932, Knoxville ,TN ,250000
917,37415, CHATTANOOGA ,TN ,105000
918,38120, MEMPHIS ,TN ,349900
919,37876, Sevierville ,TN ,139900
920,37128, Murfreesboro ,TN ,299900
921,37064, Franklin ,TN ,985000
922,37167, SMYRNA ,TN ,199900
923,37013, ANTIOCH ,TN ,365000
924,38117, MEMPHIS ,TN ,3800000
925,94708, BERKELEY ,CA ,899000
926,91335, RESEDA ,CA ,549000
927,94114, SAN FRANCISCO ,CA ,3395000
928,90604, WHITTIER ,CA ,558000
929,91007, ARCADIA ,CA ,269000
930,94707, BERKELEY ,CA ,3695000
931,90046, West Hollywood ,CA ,598000
932,95831, SACRAMENTO ,CA ,360000
933,91604, Los angeles ,CA ,550000
934,92804, ANAHEIM ,CA ,454900
935,91602, Los Angeles ,CA ,789000
936,92629, Dana Point ,CA ,36000000
937,94952, Petaluma ,CA ,889000
938,92037, LA JOLLA ,CA ,6480000
939,95111, SAN JOSE ,CA ,600000
940,91436, ENCINO ,CA ,2875000
941,94954, Petaluma ,CA ,595950
942,94561, OAKLEY ,CA ,399000
943,96087, Shasta ,CA ,139950
944,94546, CASTRO VALLEY ,CA ,919950
945,94550, LIVERMORE ,CA ,975000
946,90265, MALIBU ,CA ,7495000
947,92252, Joshua Tree ,CA ,120000
948,94952, Petaluma ,CA ,850000
949,92563, MURRIETA ,CA ,431900
950,84105, SALT LAKE CITY ,UT ,444900
951,84601, Provo ,UT ,199900
952,84070, SANDY ,UT ,275000
953,84302, BRIGHAM CITY ,UT ,265000
954,84020, DRAPER ,UT ,399999
955,84116, SALT LAKE CITY ,UT ,399000
956,84005, Eagle Mountain ,UT ,275000
957,84116, Salt Lake City ,UT ,55000
958,84108, SALT LAKE CITY ,UT ,289900
959,84093, SANDY ,UT ,524900
960,84790, St George ,UT ,750000
961,84737, Hurricane ,UT ,3200000
962,84109, Millcreek ,UT ,230000
963,84120, West Valley City ,UT ,270000
964,84339, Wellsville ,UT ,249000
965,84102, SALT LAKE CITY ,UT ,229000
966,84117, Holladay ,UT ,549000
967,84101, Salt Lake City ,UT ,350000
968,84606, Provo ,UT ,289900
969,84074, TOOELE ,UT ,135000
970,84054, North Salt Lake ,UT ,37000
971,84108, Salt Lake City ,UT ,499000
972,84010, BOUNTIFUL ,UT ,320000
973,84025, Farmington ,UT ,527000
974,84770, St George ,UT ,194900
975,75035, FRISCO ,TX ,399000
976,75032, ROCKWALL ,TX ,190999
977,78704, Austin ,TX ,775000
978,79938, EL PASO ,TX ,295000
979,77573, LEAGUE CITY ,TX ,105000
980,75023, Plano ,TX ,230000
981,76710, WACO ,TX ,425000
982,78253, San Antonio ,TX ,265000
983,75189, ROYSE CITY ,TX ,299750
984,77095, HOUSTON ,TX ,249900
985,76039, Euless ,TX ,249900
986,75078, Prosper ,TX ,395000
987,75150, Mesquite ,TX ,179900
988,77345, KINGWOOD ,TX ,280000
989,76001, Arlington ,TX ,299900
990,76110, Fort Worth ,TX ,384900
991,75080, RICHARDSON ,TX ,350000
992,75227, DALLAS ,TX ,136500
993,78745, Austin ,TX ,275000
994,79907, EL PASO ,TX ,60000
995,79606, ABILENE ,TX ,189900
996,76244, Fort Worth ,TX ,299900
997,78730, AUSTIN ,TX ,995000
998,78732, AUSTIN ,TX ,2300000
999,78245, SAN ANTONIO ,TX ,158000
1000,07728, FREEHOLD ,NJ ,599900
1001,07731, Howell ,NJ ,344900
1002,07047, NORTH BERGEN ,NJ ,190000
1003,07446, RAMSEY ,NJ ,799000
1004,08837, EDISON ,NJ ,499900
1005,07748, Middletown ,NJ ,825000
1006,07062, Plainfield ,NJ ,220000
1007,07869, RANDOLPH ,NJ ,349900
1008,08723, Brick ,NJ ,299000
1009,07727, Wall Township ,NJ ,675000
1010,07079, SOUTH ORANGE ,NJ ,675000
1011,07058, Pine Brook ,NJ ,449900
1012,08724, BRICK ,NJ ,268000
1013,08092, West Creek ,NJ ,212000
1014,07442, Pompton Lakes ,NJ ,199000
1015,07040, Maplewood ,NJ ,589000
1016,07065, Rahway ,NJ ,389900
1017,07018, East Orange ,NJ ,99000
1018,08816, East Brunswick ,NJ ,349900
1019,08816, EAST BRUNSWICK ,NJ ,399900
1020,07042, Montclair ,NJ ,299000
1021,08724, Brick ,NJ ,140000
1022,08852, Monmouth Junction ,NJ ,309000
1023,07722, COLTS NECK ,NJ ,775000
1024,07728, Freehold ,NJ ,149000
1025,37130, MURFREESBORO ,TN ,168000
1026,37863, Pigeon Forge ,TN ,249900
1027,37397, Whitwell ,TN ,374900
1028,37179, THOMPSONS STATION ,TN ,275000
1029,38139, Germantown ,TN ,624900
1030,37027, BRENTWOOD ,TN ,595000
1031,37659, Jonesborough ,TN ,179000
1032,38305, Jackson ,TN ,150000
1033,37064, Franklin ,TN ,7500000
1034,37040, CLARKSVILLE ,TN ,239900
1035,37064, FRANKLIN ,TN ,549900
1036,37075, HENDERSONVILLE ,TN ,251900
1037,37643, Elizabethton ,TN ,149900
1038,37854, Rockwood ,TN ,39900
1039,37918, KNOXVILLE ,TN ,150000
1040,37148, PORTLAND ,TN ,149900
1041,37726, Deer Lodge ,TN ,44900
1042,37363, Ooltewah ,TN ,329900
1043,37042, CLARKSVILLE ,TN ,191500
1044,37643, Elizabethton ,TN ,179000
1045,37069, FRANKLIN ,TN ,479000
1046,38574, Monterey ,TN ,175000
1047,37919, KNOXVILLE ,TN ,274300
1048,37215, Nashville ,TN ,1650000
1049,37771, Lenoir City ,TN ,240000
1050,96161, Truckee ,CA ,799000
1051,94605, OAKLAND ,CA ,589000
1052,95350, MODESTO ,CA ,329900
1053,90069, Los Angeles ,CA ,12850000
1054,95018, Felton ,CA ,599000
1055,90621, BUENA PARK ,CA ,549000
1056,92805, Anaheim ,CA ,319000
1057,92057, OCEANSIDE ,CA ,470000
1058,91331, Arleta ,CA ,465000
1059,92139, SAN DIEGO ,CA ,375000
1060,94134, SAN FRANCISCO ,CA ,799000
1061,92591, TEMECULA ,CA ,449900
1062,92503, Riverside ,CA ,445000
1063,92011, Carlsbad ,CA ,425000
1064,93309, Bakersfield ,CA ,244000
1065,91911, Chula Vista ,CA ,189900
1066,92394, VICTORVILLE ,CA ,224900
1067,91356, Los angeles ,CA ,299900
1068,91361, Thousand oaks ,CA ,17500000
1069,94619, OAKLAND ,CA ,799000
1070,94564, PINOLE ,CA ,450000
1071,95758, ELK GROVE ,CA ,375000
1072,91350, SANTA CLARITA ,CA ,444900
1073,94951, Penngrove ,CA ,358000
1074,95817, SACRAMENTO ,CA ,430000
1075,84405, Washington Terrace ,UT ,269900
1076,84098, Park City ,UT ,990000
1077,84020, DRAPER ,UT ,519900
1078,84094, SANDY ,UT ,320000
1079,84720, Cedar City ,UT ,319900
1080,84404, Harrisville ,UT ,299900
1081,84044, MAGNA ,UT ,265000
1082,84720, Cedar City ,UT ,695000
1083,84117, Holladay ,UT ,6900000
1084,84604, Provo ,UT ,875000
1085,84606, Provo ,UT ,359900
1086,84119, West Valley City ,UT ,265200
1087,84790, St George ,UT ,409900
1088,84403, Ogden ,UT ,161000
1089,84098, Park City ,UT ,975000
1090,84032, Heber City ,UT ,699000
1091,84106, SALT LAKE CITY ,UT ,285000
1092,84015, CLEARFIELD ,UT ,184900
1093,84044, Magna ,UT ,354987
1094,84780, Washington ,UT ,324900
1096,84414, North Ogden ,UT ,269900
1097,84040, LAYTON ,UT ,260000
1098,84124, Holladay ,UT ,499900
1099,84015, CLEARFIELD ,UT ,195000
1100,77051, Houston ,TX ,229990
1101,78260, SAN ANTONIO ,TX ,359900
1102,75220, Dallas ,TX ,87000
1103,78732, AUSTIN ,TX ,474000
1104,79424, LUBBOCK ,TX ,247500
1105,76112, Fort Worth ,TX ,157000
1106,75077, LEWISVILLE ,TX ,242500
1107,75230, Dallas ,TX ,217500
1108,75167, WAXAHACHIE ,TX ,285000
1109,75028, FLOWER MOUND ,TX ,245000
1110,78730, AUSTIN ,TX ,1389000
1111,75773, Mineola ,TX ,529316
1112,78258, San Antonio ,TX ,399500
1113,78626, Georgetown ,TX ,244900
1114,78245, SAN ANTONIO ,TX ,175995
1115,75043, Garland ,TX ,220000
1116,75074, PLANO ,TX ,250000
1117,75080, RICHARDSON ,TX ,265000
1118,76049, GRANBURY ,TX ,296000
1119,76036, Crowley ,TX ,299000
1120,76132, FORT WORTH ,TX ,265000
1121,78722, Austin ,TX ,399900
1122,75249, Dallas ,TX ,268214
1123,78748, AUSTIN ,TX ,265000
1124,75050, GRAND PRAIRIE ,TX ,265000
1125,07733, Holmdel ,NJ ,750000
1126,07450, Ridgewood ,NJ ,665000
1127,08527, Jackson ,NJ ,110000
1128,07860, Fredon ,NJ ,45000
1129,08226, Ocean City ,NJ ,714900
1130,08527, Jackson ,NJ ,418000
1131,07079, South Orange ,NJ ,2150000
1132,07922, BERKELEY HEIGHTS ,NJ ,560000
1133,07430, Mahwah ,NJ ,239000
1134,07930, CHESTER ,NJ ,439000
1135,07481, WYCKOFF ,NJ ,617000
1136,07470, Wayne ,NJ ,672000
1137,07083, UNION ,NJ ,490000
1138,07928, Chatham ,NJ ,739900
1139,07059, WARREN ,NJ ,965000
1140,07077, Sewaren ,NJ ,299900
1141,07042, MONTCLAIR ,NJ ,3350000
1142,08817, Edison ,NJ ,599000
1143,07050, ORANGE ,NJ ,349500
1144,07726, MANALAPAN ,NJ ,475000
1145,08857, Old Bridge ,NJ ,279000
1146,07748, MIDDLETOWN ,NJ ,350000
1147,07003, BLOOMFIELD ,NJ ,350000
1148,07430, MAHWAH ,NJ ,4999000
1149,07013, CLIFTON ,NJ ,364900
1150,37128, MURFREESBORO ,TN ,324900
1151,37215, NASHVILLE ,TN ,625000
1152,37708, Bean Station ,TN ,169000
1154,37409, Chattanooga ,TN ,329000
1155,37660, Kingsport ,TN ,259900
1156,37922, KNOXVILLE ,TN ,244900
1157,37206, Nashville ,TN ,310000
1158,37064, Franklin ,TN ,429900
1159,37220, Nashville ,TN ,2100000
1160,37129, MURFREESBORO ,TN ,359900
1161,37043, CLARKSVILLE ,TN ,140000
1162,37412, CHATTANOOGA ,TN ,85000
1163,37027, BRENTWOOD ,TN ,689900
1164,37080, Joelton ,TN ,90000
1165,37027, BRENTWOOD ,TN ,1275000
1166,37938, KNOXVILLE ,TN ,229900
1167,37221, NASHVILLE ,TN ,374900
1168,37415, CHATTANOOGA ,TN ,249000
1169,37604, Johnson City ,TN ,199900
1170,38122, MEMPHIS ,TN ,19900
1171,38138, GERMANTOWN ,TN ,359900
1172,37601, Johnson City ,TN ,139900
1173,37421, CHATTANOOGA ,TN ,258000
1174,37363, OOLTEWAH ,TN ,379700
1175,90210, BEVERLY HILLS ,CA ,12500000
1176,95605, WEST SACRAMENTO ,CA ,299900
1177,94708, BERKELEY ,CA ,950000
1178,90210, Beverly Hills ,CA ,150000000
1179,95401, Santa Rosa ,CA ,385000
1180,94608, Oakland ,CA ,649000
1181,94115, SAN FRANCISCO ,CA ,1475000
1182,92106, SAN DIEGO ,CA ,1595000
1183,92154, San Diego ,CA ,469800
1184,94109, San Francisco ,CA ,695000
1185,92705, Santa Ana ,CA ,314900
1186,90049, LOS ANGELES ,CA ,37500000
1187,90210, BEVERLY HILLS ,CA ,17995000
1188,94598, WALNUT CREEK ,CA ,895000
1189,93311, Bakersfield ,CA ,345000
1190,95966, Oroville ,CA ,359000
1191,92405, SAN BERNARDINO ,CA ,270000
1192,92129, SAN DIEGO ,CA ,829999
1193,95376, TRACY ,CA ,433000
1194,94601, OAKLAND ,CA ,599000
1195,95330, LATHROP ,CA ,399900
1196,90047, LOS ANGELES ,CA ,485000
1197,90813, LONG BEACH ,CA ,599900
1198,93940, Monterey ,CA ,740000
1199,90701, Artesia ,CA ,184888
1200,84119, WEST VALLEY CITY ,UT ,175000
1201,84103, SALT LAKE CITY ,UT ,799000
1202,84040, LAYTON ,UT ,380000
1203,84123, Taylorsville ,UT ,264900
1204,84116, SALT LAKE CITY ,UT ,245000
1205,84102, Salt Lake City ,UT ,399900
1206,84104, Salt Lake City ,UT ,190000
1207,84321, Logan ,UT ,249900
1208,84057, Orem ,UT ,290000
1209,84047, MIDVALE ,UT ,159500
1210,84116, SALT LAKE CITY ,UT ,209900
1211,84043, Lehi ,UT ,458000
1212,84094, SANDY ,UT ,260000
1213,84094, Sandy ,UT ,310000
1214,84403, South Ogden ,UT ,117000
1215,84790, St George ,UT ,321900
1216,84780, Washington ,UT ,1094900
1217,84065, Riverton ,UT ,329900
1218,84020, Draper ,UT ,725000
1219,84780, Washington ,UT ,325000
1220,84060, Park City ,UT ,6050000
1221,84770, St George ,UT ,187000
1222,84626, Elberta ,UT ,18000
1223,84604, Provo ,UT ,399800
1224,84015, West Point ,UT ,399900
1225,75214, DALLAS ,TX ,495000
1226,75087, ROCKWALL ,TX ,209900
1227,78620, DRIPPING SPRINGS ,TX ,699500
1228,75070, MCKINNEY ,TX ,287000
1229,76636, Covington ,TX ,274900
1230,75093, PLANO ,TX ,5999000
1231,78201, San Antonio ,TX ,174000
1232,77373, SPRING ,TX ,159900
1233,75243, DALLAS ,TX ,300000
1234,77072, Houston ,TX ,67500
1235,78747, AUSTIN ,TX ,220000
1236,77033, Houston ,TX ,169999
1237,78664, ROUND ROCK ,TX ,169900
1238,75022, Flower Mound ,TX ,9900000
1239,77494, Katy ,TX ,299990
1240,76116, Fort Worth ,TX ,239000
1241,75088, ROWLETT ,TX ,249900
1242,77550, Galveston ,TX ,289000
1243,78704, AUSTIN ,TX ,849000
1244,77084, HOUSTON ,TX ,185000
1245,75043, GARLAND ,TX ,485000
1246,78245, SAN ANTONIO ,TX ,200000
1247,78211, SAN ANTONIO ,TX ,130000
1248,78754, Austin ,TX ,295000
1249,78006, BOERNE ,TX ,5950000
1250,07601, Hackensack ,NJ ,199000
1251,07620, ALPINE ,NJ ,17999999
1252,07202, Elizabeth ,NJ ,199000
1253,07024, Fort Lee ,NJ ,295000
1254,08753, TOMS RIVER ,NJ ,249900
1255,07760, RUMSON ,NJ ,11750000
1256,08724, Brick ,NJ ,174000
1257,07208, Elizabeth ,NJ ,170000
1258,07871, SPARTA ,NJ ,250000
1259,07604, HASBROUCK HEIGHTS ,NJ ,299900
1260,08096, Woodbury ,NJ ,69900
1261,08736, MANASQUAN ,NJ ,459000
1262,07730, Hazlet ,NJ ,165000
1263,07028, Glen Ridge ,NJ ,499000
1264,08854, Piscataway ,NJ ,213750
1265,08872, SAYREVILLE ,NJ ,100000
1266,07108, NEWARK ,NJ ,135000
1267,08066, PAULSBORO ,NJ ,89440
1268,07430, MAHWAH ,NJ ,29500000
1269,07042, Montclair ,NJ ,765000
1270,08360, Vineland ,NJ ,15600
1271,07043, MONTCLAIR ,NJ ,569000
1272,08854, PISCATAWAY ,NJ ,219900
1273,08094, Williamstown ,NJ ,299900
1274,07450, Ridgewood ,NJ ,538000
1275,37205, NASHVILLE ,TN ,17999999
1276,38478, Pulaski ,TN ,199900
1277,37069, FRANKLIN ,TN ,17900000
1278,37208, NASHVILLE ,TN ,185000
1279,37919, Knoxville ,TN ,14995000
1280,37034, CHAPEL HILL ,TN ,1
1281,37076, Hermitage ,TN ,699000
1282,37918, KNOXVILLE ,TN ,33000
1283,37876, Sevierville ,TN ,125000
1284,37215, NASHVILLE ,TN ,3249000
1285,37214, Nashville ,TN ,180000
1286,38018, CORDOVA ,TN ,99999
1287,38558, Crossville ,TN ,89900
1288,37909, KNOXVILLE ,TN ,240000
1289,37342, Hillsboro ,TN ,1
1290,38320, Camden ,TN ,89900
1291,37072, GOODLETTSVILLE ,TN ,269900
1292,38107, Memphis ,TN ,135000
1293,37218, NASHVILLE ,TN ,200000
1294,37215, NASHVILLE ,TN ,7800000
1295,37722, Cosby ,TN ,139000
1296,37920, Knoxville ,TN ,8400000
1297,37932, KNOXVILLE ,TN ,189900
1298,37214, Nashville ,TN ,221500
1299,37421, CHATTANOOGA ,TN ,219900
1300,90077, LOS ANGELES ,CA ,150000000
1301,90210, BEVERLY HILLS ,CA ,165000000
1302,90077, LOS ANGELES ,CA ,88000000
1303,91436, ENCINO ,CA ,7795000
1304,90210, BEVERLY HILLS ,CA ,135000000
1305,90210, BEVERLY HILLS ,CA ,129000000
1306,90077, Los Angeles ,CA ,100000000
1307,90210, BEVERLY HILLS ,CA ,68000000
1308,90077, Los Angeles ,CA ,49900000
1309,90049, Los Angeles ,CA ,48000000
1310,92037, LA JOLLA ,CA ,30000000
1311,90049, Los Angeles ,CA ,56000000
1312,91362, Westlake Village ,CA ,85000000
1313,94123, San Francisco ,CA ,29000000
1314,90210, Beverly Hills ,CA ,125000000
1315,91302, Hidden Hills ,CA ,25000000
1316,90077, Los angeles ,CA ,59995000
1317,90210, BEVERLY HILLS ,CA ,36500000
1318,93441, Los Olivos ,CA ,31000000
1319,90210, Beverly Hills ,CA ,72000000
1320,90069, Los Angeles ,CA ,48000000
1321,90210, BEVERLY HILLS ,CA ,38750000
1322,90265, MALIBU ,CA ,62000000
1323,94105, SAN FRANCISCO ,CA ,422150
1324,91436, ENCINO ,CA ,11999000
1325,84078, Vernal ,UT ,104000
1326,84060, Park City ,UT ,14000000
1327,84060, Park City ,UT ,14950000
1328,84062, Pleasant Grove ,UT ,320000
1329,84102, Salt Lake City ,UT ,339000
1330,84121, Holladay ,UT ,5995000
1331,84104, SALT LAKE CITY ,UT ,255000
1332,84109, Slc ,UT ,230000
1333,84054, NORTH SALT LAKE ,UT ,499000
1334,84106, SALT LAKE CITY ,UT ,299900
1335,84105, Salt Lake City ,UT ,599900
1336,84103, SALT LAKE CITY ,UT ,7100000
1337,84107, Murray ,UT ,138900
1338,84101, SALT LAKE CITY ,UT ,235000
1339,84098, Park City ,UT ,8650000
1340,84770, St George ,UT ,327900
1341,84790, St George ,UT ,379000
1342,84060, Park City ,UT ,14000000
1343,84060, Park City ,UT ,17900000
1344,84109, SALT LAKE CITY ,UT ,400000
1345,84105, SALT LAKE CITY ,UT ,395000
1346,84103, Salt Lake City ,UT ,3380000
1347,84401, Ogden ,UT ,242900
1348,84060, Park City ,UT ,12900000
1349,84043, Lehi ,UT ,249900
1350,75229, Dallas ,TX ,29500000
1351,77024, HOUSTON ,TX ,29999999
1352,78596, Weslaco ,TX ,150000
1353,75229, DALLAS ,TX ,23000000
1354,76133, Fort Worth ,TX ,305000
1355,77019, HOUSTON ,TX ,20000000
1356,75215, Dallas ,TX ,300000
1357,76040, Euless ,TX ,128500
1358,78244, SAN ANTONIO ,TX ,173900
1359,75022, Flower Mound ,TX ,12000000
1360,78257, SAN ANTONIO ,TX ,9500000
1361,77044, HOUSTON ,TX ,275000
1362,78249, SAN ANTONIO ,TX ,327000
1363,75287, DALLAS ,TX ,242500
1364,75220, Dallas ,TX ,90000
1366,75209, DALLAS ,TX ,8995000
1367,76137, Fort Worth ,TX ,190000
1368,76040, Euless ,TX ,169000
