,zipcode,city,state,median_listing_price
842,,Oakland, ME,220050.0
843,,Phillips, ME,134725.0
844,,Pittsfield, ME,122500.0
845,,Rangeley, ME,275675.0
846,,Saint Albans, ME,172524.25
847,,Searsport, ME,217225.0
848,,Skowhegan, ME,129050.0
849,,Stockton Springs, ME,265550.0
850,,Stratton, ME,137750.0
851,,Vassalboro, ME,206800.0
852,,White River Junction, VT,243500.0
853,,Bethel, VT,186550.0
854,,Bradford, VT,132050.0
855,,Brownsville, VT,285050.0
856,,Hartland, VT,422300.0
857,,Norwich, VT,549050.0
858,,Plymouth, VT,356300.0
859,,Randolph, VT,220050.0
860,,Reading, VT,425050.0
861,,Windsor, VT,249050.0
862,,Woodstock, VT,554775.0
863,,Bellows Falls, VT,129800.0
864,,Cavendish, VT,282050.0
865,,Chester, VT,312050.0
866,,Londonderry, VT,318550.0
867,,Ludlow, VT,397549.5
868,,Peru, VT,345050.0
869,,South Londonderry, VT,513550.0
870,,Springfield, VT,135000.0
871,,Westminster, VT,176550.0
872,,Weston, VT,359050.0
873,,Bennington, VT,173475.0
874,,Arlington, VT,281550.0
875,,Dorset, VT,596050.0
876,,Manchester Center, VT,349300.0
877,,Pownal, VT,223175.0
878,,Shaftsbury, VT,293750.0
879,,Brattleboro, VT,227400.0
880,,Bondville, VT,389050.0
881,,Jamaica, VT,364975.0
882,,Newfane, VT,353775.0
883,,Putney, VT,304550.0
884,,Readsboro, VT,177450.0
885,,Townshend, VT,200050.0
886,,Wardsboro, VT,230050.0
887,,West Dover, VT,230300.0
888,,West Wardsboro, VT,249950.0
889,,Whitingham, VT,287550.0
890,,Wilmington, VT,272225.0
891,,Burlington, VT,389550.0
892,,South Burlington, VT,418025.0
893,,Burlington, VT,307700.0
894,,Alburgh, VT,218050.0
895,,Bristol, VT,296737.5
896,,Charlotte, VT,849050.0
897,,Colchester, VT,390900.0
898,,Enosburg Falls, VT,183050.0
899,,Essex Junction, VT,356950.0
900,,Fairfax, VT,282000.0
901,,Franklin, VT,156550.0
902,,Grand Isle, VT,286550.0
903,,Highgate Center, VT,161900.0
904,,Hinesburg, VT,335050.0
905,,Jeffersonville, VT,220050.0
906,,Jericho, VT,403950.0
907,,Milton, VT,285525.0
908,,Montgomery Center, VT,199050.0
909,,North Hero, VT,299300.0
910,,Richford, VT,124300.0
911,,Richmond, VT,399262.5
912,,Saint Albans, VT,278050.0
913,,Shelburne, VT,547550.0
914,,South Hero, VT,339950.0
915,,Swanton, VT,256275.0
916,,Underhill, VT,354950.0
917,,Vergennes, VT,303550.0
918,,Williston, VT,366675.0
919,,Montpelier, VT,365750.0
920,,Barre, VT,174600.0
921,,Hyde Park, VT,278050.0
922,,Johnson, VT,257025.0
923,,Moretown, VT,341550.0
924,,Morrisville, VT,350050.0
925,,Northfield, VT,201300.0
926,,Stowe, VT,557300.0
927,,Waitsfield, VT,430050.0
928,,Warren, VT,303300.0
929,,Waterbury, VT,379550.0
930,,Wolcott, VT,234050.0
931,,Rutland, VT,187050.0
932,,Brandon, VT,182000.0
933,,Castleton, VT,235050.0
934,,Cuttingsville, VT,534550.0
935,,Danby, VT,275050.0
936,,Fair Haven, VT,139950.0
937,,Killington, VT,267225.0
938,,Middlebury, VT,337500.0
939,,Mount Holly, VT,249800.0
940,,Orwell, VT,539275.0
941,,Pawlet, VT,215000.0
942,,Pittsford, VT,228050.0
943,,Poultney, VT,168800.0
944,,Proctor, VT,135050.0
945,,Rochester, VT,231225.0
946,,Stockbridge, VT,227050.0
947,,Wallingford, VT,264250.0
948,,Wells, VT,227300.0
949,,West Rutland, VT,140700.0
950,,Saint Johnsbury, VT,155500.0
951,,Albany, VT,194550.0
952,,Barton, VT,164225.0
953,,Danville, VT,207500.0
954,,Derby, VT,289550.0
955,,Derby Line, VT,179950.0
956,,East Burke, VT,423725.0
957,,Hardwick, VT,189750.0
958,,Island Pond, VT,168550.0
959,,Lowell, VT,132550.0
960,,Lyndonville, VT,159050.0
961,,Morgan, VT,199950.0
962,,Newport, VT,150550.0
963,,Newport Center, VT,251775.0
964,,North Troy, VT,229175.0
965,,Orleans, VT,180000.0
966,,West Burke, VT,181775.0
967,,West Danville, VT,245675.0
968,,Canaan, VT,162500.0
969,,Guildhall, VT,245050.0
970,,Avon, CT,375050.0
971,,Bloomfield, CT,225475.0
972,,Bristol, CT,199950.0
973,,Burlington, CT,384475.0
974,,Broad Brook, CT,298050.0
975,,Canaan, CT,188950.0
976,,Canton, CT,299950.0
977,,Colebrook, CT,417550.0
978,,East Granby, CT,241700.0
979,,Ellington, CT,331773.75
980,,Falls Village, CT,444675.0
981,,Farmington, CT,381225.0
982,,Glastonbury, CT,366000.0
983,,Granby, CT,299950.0
984,,Berlin, CT,268500.0
985,,Lakeville, CT,980050.0
986,,Manchester, CT,172400.0
987,,Manchester, CT,168200.0
988,,Bolton, CT,317450.0
989,,New Britain, CT,130950.0
990,,New Britain, CT,199950.0
991,,New Britain, CT,155000.0
992,,New Hartford, CT,268250.0
993,,Norfolk, CT,419525.0
994,,North Granby, CT,349550.0
995,,Plainville, CT,210000.0
996,,Barkhamsted, CT,277500.0
997,,Vernon Rockville, CT,199950.0
998,,Rocky Hill, CT,244024.75
999,,Salisbury, CT,940050.0
1000,,Sharon, CT,697300.0
1001,,Simsbury, CT,356275.0
1002,,Somers, CT,359950.0
1003,,South Glastonbury, CT,535975.0
1004,,South Windsor, CT,269950.0
1005,,Stafford Springs, CT,199950.0
1006,,Suffield, CT,387975.0
1007,,Enfield, CT,184450.0
1008,,Tolland, CT,279950.0
1009,,Unionville, CT,339050.0
1010,,East Windsor, CT,199950.0
1011,,West Simsbury, CT,437500.0
1012,,West Suffield, CT,542300.0
1013,,Windsor, CT,220025.0
1014,,Windsor Locks, CT,189900.0
1015,,Winsted, CT,184950.0
1016,,Hartford, CT,338050.0
1017,,Hartford, CT,144950.0
1018,,West Hartford, CT,382450.0
1019,,East Hartford, CT,154225.0
1020,,Wethersfield, CT,229950.0
1021,,West Hartford, CT,210025.0
1022,,Newington, CT,219950.0
1023,,Hartford, CT,132550.0
1024,,Hartford, CT,141549.5
1025,,West Hartford, CT,371275.0
1026,,East Hartford, CT,154425.0
1027,,West Hartford, CT,287475.0
1028,,Willimantic, CT,130950.0
1029,,Amston, CT,282500.0
1030,,Andover, CT,309450.0
1031,,Brooklyn, CT,309950.0
1032,,Chaplin, CT,225275.0
1033,,Columbia, CT,313724.75
1034,,Coventry, CT,299500.0
1035,,Danielson, CT,244950.0
1036,,Dayville, CT,236275.0
1037,,Hampton, CT,288725.0
1038,,Hebron, CT,304611.25
1039,,Lebanon, CT,267225.0
1040,,Mansfield Center, CT,249275.0
1041,,North Grosvenordale, CT,262725.0
1042,,Pomfret Center, CT,359950.0
1043,,Putnam, CT,172475.0
1044,,Storrs Mansfield, CT,246000.0
1045,,Thompson, CT,243725.0
1046,,Ashford, CT,210000.0
1047,,Willington, CT,208000.0
1048,,Windham, CT,221750.0
1049,,Woodstock, CT,303700.0
1050,,New London, CT,164625.0
1051,,Baltic, CT,235175.0
1052,,Canterbury, CT,265050.0
1053,,East Lyme, CT,468275.0
1054,,Gales Ferry, CT,239975.0
1055,,Ledyard, CT,240550.0
1056,,Groton, CT,369050.0
1057,,Jewett City, CT,234250.0
1058,,Moosup, CT,249050.0
1059,,Mystic, CT,390775.0
1060,,Niantic, CT,316300.0
1061,,North Stonington, CT,337050.0
1062,,Norwich, CT,142550.0
1063,,Preston, CT,301975.0
1064,,Oakdale, CT,235050.0
1065,,Old Lyme, CT,432025.0
1066,,Plainfield, CT,205650.0
1067,,Quaker Hill, CT,225000.0
1068,,Sterling, CT,224125.0
1069,,Stonington, CT,575050.0
1070,,Pawcatuck, CT,250050.0
1071,,Uncasville, CT,206800.0
1072,,Waterford, CT,276200.0
1073,,Ansonia, CT,198000.0
1074,,Beacon Falls, CT,327525.0
1075,,Branford, CT,349950.0
1076,,Cheshire, CT,391225.0
1077,,Chester, CT,549000.0
1078,,Clinton, CT,321025.0
1079,,Colchester, CT,299950.0
1080,,Cromwell, CT,239950.0
1081,,Deep River, CT,324050.0
1082,,Derby, CT,186925.0
1083,,Killingworth, CT,429999.75
1084,,Salem, CT,268025.0
1085,,Durham, CT,344825.0
1086,,East Haddam, CT,330975.0
1087,,East Hampton, CT,375050.0
1088,,Essex, CT,499950.0
1089,,Guilford, CT,527500.0
1090,,Haddam, CT,369999.5
1091,,Higganum, CT,338550.0
1092,,Madison, CT,487500.0
1093,,Marlborough, CT,264950.0
1094,,Meriden, CT,170550.0
1095,,Meriden, CT,169950.0
1096,,Middlefield, CT,343775.0
1097,,Middletown, CT,212200.0
1098,,Milford, CT,325050.0
1099,,Milford, CT,301275.0
1100,,Monroe, CT,421025.0
1101,,Moodus, CT,234050.0
1102,,Newtown, CT,434950.0
1103,,North Branford, CT,239950.0
1104,,Northford, CT,390025.0
1105,,North Haven, CT,302475.0
1106,,Old Saybrook, CT,449950.0
1107,,Orange, CT,368475.0
1108,,Oxford, CT,399950.0
1109,,Plantsville, CT,247450.0
1110,,Portland, CT,250050.0
1111,,Sandy Hook, CT,375050.0
1112,,Seymour, CT,266050.0
1113,,Shelton, CT,380000.0
1114,,Southbury, CT,277050.0
1115,,Southington, CT,299950.0
1116,,Wallingford, CT,234450.0
1117,,Westbrook, CT,472000.0
1118,,New Haven, CT,160600.0
1119,,East Haven, CT,219025.0
1120,,New Haven, CT,150025.0
1121,,Hamden, CT,206275.0
1122,,New Haven, CT,206300.0
1123,,West Haven, CT,189500.0
1124,,Hamden, CT,243550.0
1125,,Hamden, CT,248800.0
1126,,Bethany, CT,403775.0
1127,,Woodbridge, CT,498050.0
1128,,Bridgeport, CT,182525.0
1129,,Bridgeport, CT,252925.0
1130,,Bridgeport, CT,211050.0
1131,,Bridgeport, CT,136225.0
1132,,Trumbull, CT,399975.0
1133,,Easton, CT,647050.0
1134,,Stratford, CT,249950.0
1135,,Stratford, CT,250000.0
1136,,Waterbury, CT,105640.0
1137,,Waterbury, CT,124725.0
1138,,Waterbury, CT,141275.0
1139,,Waterbury, CT,139950.0
1140,,Waterbury, CT,124800.0
1141,,Prospect, CT,306048.75
1142,,Wolcott, CT,272450.0
1143,,Bantam, CT,322050.0
1144,,Bethlehem, CT,333800.0
1145,,Bridgewater, CT,669550.0
1146,,Cornwall Bridge, CT,737225.0
1147,,Gaylordsville, CT,312500.0
1148,,Goshen, CT,387550.0
1149,,Kent, CT,550050.0
1150,,Litchfield, CT,499050.0
1151,,Middlebury, CT,399950.0
1152,,Morris, CT,504500.0
1153,,Naugatuck, CT,214975.0
1154,,New Milford, CT,318050.0
1155,,New Preston Marble Dale, CT,822050.0
1156,,Oakville, CT,162125.0
1157,,Plymouth, CT,159950.0
1158,,Roxbury, CT,905050.0
1159,,Sherman, CT,599500.0
1160,,South Kent, CT,857550.0
1161,,Terryville, CT,162450.0
1162,,Thomaston, CT,188724.75
1163,,Torrington, CT,149500.0
1164,,Harwinton, CT,289500.0
1165,,Washington, CT,1495050.0
1166,,Washington Depot, CT,1495050.0
1167,,Watertown, CT,262475.0
1168,,West Cornwall, CT,630050.0
1169,,Woodbury, CT,395525.0
1170,,Bethel, CT,425050.0
1171,,Brookfield, CT,384525.0
1172,,Cos Cob, CT,1195050.0
1173,,Danbury, CT,314725.0
1174,,Danbury, CT,337050.0
1175,,New Fairfield, CT,409050.0
1176,,Darien, CT,1695050.0
1177,,Fairfield, CT,864050.0
1178,,Fairfield, CT,450622.5
1179,,Greenwich, CT,2787549.5
1180,,Greenwich, CT,2795049.75
1181,,New Canaan, CT,1599050.0
1182,,Norwalk, CT,616050.0
1183,,Norwalk, CT,465050.0
1184,,Norwalk, CT,1472050.0
1185,,Norwalk, CT,422050.0
1186,,Norwalk, CT,673775.0
1187,,Old Greenwich, CT,2098800.0
1188,,Ridgefield, CT,792550.0
1189,,Riverside, CT,2245050.0
1190,,Westport, CT,1495050.0
1191,,Weston, CT,898675.0
1192,,Southport, CT,949050.0
1193,,Redding, CT,630550.0
1194,,Wilton, CT,829050.0
1195,,Stamford, CT,529547.5
1196,,Stamford, CT,569524.75
1197,,Stamford, CT,798300.0
1198,,Stamford, CT,490456.25
1199,,Stamford, CT,473550.0
1200,,Stamford, CT,447800.0
1201,,Avenel, NJ,305024.25
1202,,Bayonne, NJ,347050.0
1203,,Bloomfield, NJ,313550.0
1204,,Fairfield, NJ,535050.0
1205,,Boonton, NJ,517450.0
1206,,Caldwell, NJ,561950.0
1207,,Carteret, NJ,309300.0
1208,,Cedar Grove, NJ,517550.0
1209,,Cliffside Park, NJ,522300.0
1210,,Clifton, NJ,339500.0
1211,,Clifton, NJ,368500.0
1212,,Clifton, NJ,379275.0
1213,,Clifton, NJ,335050.0
1214,,Cranford, NJ,529025.0
1215,,East Orange, NJ,227050.0
1216,,East Orange, NJ,185025.0
1217,,Edgewater, NJ,873950.0
1218,,Essex Fells, NJ,1475050.0
1219,,Fairview, NJ,532500.0
1220,,Fanwood, NJ,499950.0
1221,,Fort Lee, NJ,508550.0
1222,,Garfield, NJ,346800.0
1223,,Glen Ridge, NJ,666050.0
1224,,Hoboken, NJ,798050.0
1225,,North Arlington, NJ,365050.0
1226,,Kearny, NJ,349050.0
1227,,Kenilworth, NJ,499050.0
1228,,Lake Hiawatha, NJ,349950.0
1229,,Lincoln Park, NJ,379050.0
1230,,Linden, NJ,295012.5
1231,,Livingston, NJ,685050.0
1232,,Maplewood, NJ,402050.0
1233,,Millburn, NJ,725050.0
1234,,Montclair, NJ,568800.0
1235,,Montclair, NJ,774050.0
1236,,Verona, NJ,399050.0
1237,,Montville, NJ,699050.0
1238,,Mountain Lakes, NJ,925050.0
1239,,North Bergen, NJ,373550.0
1240,,Orange, NJ,218525.0
1241,,West Orange, NJ,422250.0
1242,,Parsippany, NJ,449950.0
1243,,Passaic, NJ,344799.75
1244,,Warren, NJ,899050.0
1245,,Plainfield, NJ,272500.0
1246,,Plainfield, NJ,284975.0
1247,,Plainfield, NJ,254725.0
1248,,Rahway, NJ,299930.0
1249,,Clark, NJ,526775.0
1250,,Colonia, NJ,447025.0
1251,,Roseland, NJ,543550.0
1252,,Watchung, NJ,841550.0
1253,,Rutherford, NJ,519300.0
1254,,Lyndhurst, NJ,395000.0
1255,,East Rutherford, NJ,400025.0
1256,,Wood Ridge, NJ,484550.0
1257,,Scotch Plains, NJ,558737.5
1258,,Sewaren, NJ,280750.0
1259,,Short Hills, NJ,1793050.0
1260,,South Orange, NJ,599050.0
1261,,South Plainfield, NJ,339300.0
1262,,Springfield, NJ,456775.0
1263,,Towaco, NJ,570800.0
1264,,Union, NJ,357050.0
1265,,Weehawken, NJ,845772.0
1266,,Union City, NJ,391550.0
1267,,Westfield, NJ,868275.0
1268,,Mountainside, NJ,709025.0
1269,,West New York, NJ,454848.5
1270,,Secaucus, NJ,506550.0
1271,,Woodbridge, NJ,268550.0
1272,,Newark, NJ,163675.0
1273,,Newark, NJ,231275.0
1274,,Newark, NJ,325050.0
1275,,Newark, NJ,182500.0
1276,,Newark, NJ,190050.0
1277,,Newark, NJ,265800.0
1278,,Belleville, NJ,292500.0
1279,,Nutley, NJ,415049.5
1280,,Irvington, NJ,175050.0
1281,,Newark, NJ,237550.0
1282,,Elizabeth, NJ,214799.25
1283,,Elizabeth, NJ,275050.0
1284,,Roselle, NJ,259275.0
1285,,Roselle Park, NJ,332000.0
1286,,Hillside, NJ,282450.0
1287,,Elizabethport, NJ,249050.0
1288,,Elizabeth, NJ,351300.0
1289,,Jersey City, NJ,775548.75
1290,,Jersey City, NJ,350175.0
1291,,Jersey City, NJ,362500.0
1292,,Jersey City, NJ,430050.0
1293,,Jersey City, NJ,542050.0
1294,,Allendale, NJ,780975.0
1295,,Bloomingdale, NJ,298925.0
1296,,Butler, NJ,528050.0
1297,,Elmwood Park, NJ,383800.0
1298,,Fair Lawn, NJ,439500.0
1299,,Franklin, NJ,178275.0
1300,,Franklin Lakes, NJ,1299050.0
1301,,Hamburg, NJ,258025.0
1302,,Haskell, NJ,280000.0
1303,,Hewitt, NJ,230000.0
1304,,Highland Lakes, NJ,169950.0
1305,,Ho Ho Kus, NJ,1061550.0
1306,,Little Falls, NJ,404524.75
1307,,Mahwah, NJ,691524.5
1308,,Midland Park, NJ,493300.0
1309,,Newfoundland, NJ,387550.0
1310,,Oakland, NJ,429950.0
1311,,Oak Ridge, NJ,330775.0
1312,,Ogdensburg, NJ,217450.0
1313,,Pequannock, NJ,349050.0
1314,,Pompton Lakes, NJ,342030.5
1315,,Pompton Plains, NJ,582750.0
1316,,Ramsey, NJ,601225.0
1317,,Ridgewood, NJ,924050.0
1318,,Glen Rock, NJ,691425.0
1319,,Ringwood, NJ,319494.0
1320,,Riverdale, NJ,334950.0
1321,,Saddle River, NJ,1750830.0
1322,,Stockholm, NJ,240050.0
1323,,Sussex, NJ,239000.0
1324,,Vernon, NJ,147050.0
1325,,Waldwick, NJ,469050.0
1326,,Wanaque, NJ,319950.0
1327,,Wayne, NJ,515050.0
1328,,West Milford, NJ,280025.0
1329,,Wyckoff, NJ,874799.75
1330,,Paterson, NJ,189800.0
1331,,Paterson, NJ,264300.0
1332,,Paterson, NJ,230050.0
1333,,Paterson, NJ,327550.0
1334,,Hawthorne, NJ,409300.0
1335,,Haledon, NJ,357000.0
1336,,Totowa, NJ,402924.5
1337,,Paterson, NJ,237250.0
1338,,Paterson, NJ,133025.0
1339,,Hackensack, NJ,276925.0
1340,,Bogota, NJ,363050.0
1341,,Hasbrouck Heights, NJ,487500.0
1342,,Leonia, NJ,528050.0
1343,,Maywood, NJ,422500.0
1344,,Alpine, NJ,3995550.0
1345,,Bergenfield, NJ,399300.0
1346,,Closter, NJ,857300.0
1347,,Cresskill, NJ,1023775.0
1348,,Demarest, NJ,1297050.0
1349,,Dumont, NJ,418938.0
1350,,Emerson, NJ,529550.0
1351,,Englewood, NJ,487050.0
1352,,Englewood Cliffs, NJ,1733500.0
1353,,Harrington Park, NJ,737210.0
1354,,Haworth, NJ,729050.0
1355,,Hillsdale, NJ,588025.0
1356,,Little Ferry, NJ,321952.0
1357,,Lodi, NJ,370125.0
1358,,Montvale, NJ,789500.0
1359,,New Milford, NJ,442462.5
1360,,Northvale, NJ,484800.0
1361,,Norwood, NJ,596722.0
1362,,Oradell, NJ,569050.0
1363,,Palisades Park, NJ,667250.0
1364,,Paramus, NJ,779775.0
1365,,Park Ridge, NJ,776050.0
1366,,Ridgefield, NJ,529550.0
1367,,Ridgefield Park, NJ,359938.0
1368,,River Edge, NJ,522050.0
1369,,Rochelle Park, NJ,431300.0
1370,,Saddle Brook, NJ,406250.0
1371,,Teaneck, NJ,415050.0
1372,,Tenafly, NJ,1248550.0
1373,,Westwood, NJ,643750.0
1374,,Township of Washington, NJ,563050.0
1375,,Woodcliff Lake, NJ,749750.0
1376,,Red Bank, NJ,355000.0
1377,,Shrewsbury, NJ,525025.0
1378,,Fair Haven, NJ,999050.0
1379,,Asbury Park, NJ,561499.5
1380,,Atlantic Highlands, NJ,609525.0
1381,,Avon by the Sea, NJ,2290050.0
1382,,Belford, NJ,375050.0
1383,,Belmar, NJ,527000.0
1384,,Bradley Beach, NJ,781800.0
1385,,Cliffwood, NJ,346050.0
1386,,Colts Neck, NJ,1194050.0
1387,,Eatontown, NJ,381550.0
1388,,Englishtown, NJ,473650.0
1389,,Farmingdale, NJ,530040.0
1390,,Freehold, NJ,425050.0
1391,,Hazlet, NJ,344450.0
1392,,Howell, NJ,377000.0
1393,,Highlands, NJ,344550.0
1394,,Holmdel, NJ,848097.5
1395,,Keansburg, NJ,212050.0
1396,,Keyport, NJ,298725.0
1397,,Leonardo, NJ,336300.0
1398,,Lincroft, NJ,719287.5
1399,,Little Silver, NJ,774975.0
1400,,Long Branch, NJ,586050.0
1401,,Marlboro, NJ,539050.0
1402,,Matawan, NJ,376250.0
1403,,Middletown, NJ,473400.0
1404,,Monmouth Beach, NJ,699275.0
1405,,Morganville, NJ,593775.0
1406,,Neptune, NJ,329550.0
1407,,Oakhurst, NJ,552250.0
1408,,Ocean Grove, NJ,576550.0
1409,,Oceanport, NJ,518800.0
1410,,Port Monmouth, NJ,355550.0
1411,,Rumson, NJ,1599050.0
1412,,Spring Lake, NJ,620425.0
1413,,West Long Branch, NJ,614950.0
1414,,Dover, NJ,305050.0
1415,,Mine Hill, NJ,280025.0
1416,,Andover, NJ,348700.0
1417,,Belvidere, NJ,214950.0
1418,,Blairstown, NJ,304550.0
1419,,Branchville, NJ,278725.0
1420,,Montague, NJ,201300.0
1421,,Budd Lake, NJ,296000.0
1422,,Califon, NJ,725050.0
1423,,Columbia, NJ,263550.0
1424,,Denville, NJ,431050.0
1425,,Flanders, NJ,537626.25
1426,,Great Meadows, NJ,208050.0
1427,,Hackettstown, NJ,315050.0
1428,,Hopatcong, NJ,238800.0
1429,,Lafayette, NJ,324500.0
1430,,Lake Hopatcong, NJ,380712.5
1431,,Landing, NJ,279487.5
1432,,Ledgewood, NJ,372450.0
1433,,Long Valley, NJ,475050.0
1434,,Mount Arlington, NJ,320550.0
1435,,Newton, NJ,265000.0
1436,,Oxford, NJ,143750.0
1437,,Port Murray, NJ,329050.0
1438,,Rockaway, NJ,368550.0
1439,,Randolph, NJ,468275.0
1440,,Sparta, NJ,355000.0
1441,,Stanhope, NJ,259950.0
1442,,Succasunna, NJ,402225.0
1443,,Washington, NJ,204950.0
1444,,Wharton, NJ,302225.0
1445,,Summit, NJ,1024549.5
1446,,Basking Ridge, NJ,734300.0
1447,,Bedminster, NJ,476025.0
1448,,Berkeley Heights, NJ,571000.0
1449,,Bernardsville, NJ,958050.0
1450,,Chatham, NJ,1000049.0
1451,,Chester, NJ,642300.0
1452,,Far Hills, NJ,1424300.0
1453,,Florham Park, NJ,893550.0
1454,,East Hanover, NJ,694525.0
1455,,Madison, NJ,871550.0
1456,,Mendham, NJ,815050.0
1457,,Morris Plains, NJ,442549.5
1458,,Morristown, NJ,658050.0
1459,,New Providence, NJ,619300.0
1460,,New Vernon, NJ,2687549.25
1461,,Whippany, NJ,547050.0
1462,,Cherry Hill, NJ,235050.0
1463,,Cherry Hill, NJ,327299.5
1464,,Atco, NJ,178050.0
1465,,Barnegat, NJ,278000.0
1466,,Barnegat Light, NJ,887500.0
1467,,Barrington, NJ,177800.0
1468,,Beach Haven, NJ,997050.0
1469,,Berlin, NJ,224950.0
1470,,Beverly, NJ,157225.0
1471,,Blackwood, NJ,192050.0
1472,,Browns Mills, NJ,162050.0
1473,,Burlington, NJ,196150.0
1474,,Clementon, NJ,129950.0
1475,,Columbus, NJ,357350.0
1476,,Gibbstown, NJ,156730.0
1477,,Glassboro, NJ,179950.0
1478,,Glendora, NJ,149999.5
1479,,Gloucester City, NJ,81900.0
1480,,Bellmawr, NJ,154950.0
1481,,Haddonfield, NJ,483275.0
1482,,Cherry Hill, NJ,233775.0
1483,,Haddon Heights, NJ,262475.0
1484,,Hainesport, NJ,438750.0
1485,,Hammonton, NJ,207450.0
1486,,Voorhees, NJ,342950.0
1487,,Lawnside, NJ,149950.0
1488,,Willingboro, NJ,169825.0
1489,,Lumberton, NJ,240050.0
1490,,Magnolia, NJ,159725.0
1491,,Manahawkin, NJ,308600.0
1492,,Mantua, NJ,150000.0
1493,,Maple Shade, NJ,145500.0
1494,,Marlton, NJ,283800.0
1495,,Mount Laurel, NJ,246100.0
1496,,Medford, NJ,387000.0
1497,,Mickleton, NJ,387525.0
1498,,Moorestown, NJ,649800.0
1499,,Mount Ephraim, NJ,144950.0
1500,,Mount Holly, NJ,197499.75
1501,,Mount Royal, NJ,235500.0
1502,,Mullica Hill, NJ,372775.0
1503,,National Park, NJ,125975.0
1504,,Palmyra, NJ,136950.0
1505,,Paulsboro, NJ,85500.0
1506,,Pemberton, NJ,120050.0
1507,,Penns Grove, NJ,120018.5
1508,,Pennsville, NJ,135025.0
1509,,Pitman, NJ,153695.0
1510,,Riverside, NJ,195800.0
1511,,Riverton, NJ,251200.0
1512,,Runnemede, NJ,157050.0
1513,,Salem, NJ,79950.0
1514,,Sewell, NJ,238950.0
1515,,Sicklerville, NJ,191590.0
1516,,Somerdale, NJ,176275.0
1517,,Stratford, NJ,169950.0
1518,,Swedesboro, NJ,283396.0
1519,,Thorofare, NJ,207500.0
1520,,Tuckerton, NJ,229050.0
1521,,Vincentown, NJ,279950.0
1522,,Waterford Works, NJ,159974.75
1523,,Wenonah, NJ,247500.0
1524,,West Berlin, NJ,194712.5
1525,,West Creek, NJ,372525.0
1526,,Westville, NJ,147525.0
1527,,Williamstown, NJ,175050.0
1528,,Deptford, NJ,176050.0
1529,,Woodbury Heights, NJ,197550.0
1530,,Woodstown, NJ,234500.0
1531,,Camden, NJ,75050.0
