,Combined Zipcode Data,US Housing - City,Zillow - City,US Housing - State,Zillow - State,US Housing - Median Listing Price,Zillow - Median Listing Price,Difference in Median Price
700,37363,Ooltewah, OOLTEWAH , TN,TN ,373475.0,277000,96475.0
701,37363,Ooltewah, OOLTEWAH , TN,TN ,373475.0,448000,-74525.0
702,37363,Ooltewah, Ooltewah , TN,TN ,373475.0,329900,43575.0
703,37363,Ooltewah, OOLTEWAH , TN,TN ,373475.0,379700,-6225.0
704,37363,Ooltewah, Ooltewah , TN,TN ,373475.0,229900,143575.0
705,37363,Ooltewah, OOLTEWAH , TN,TN ,373475.0,219900,153575.0
706,37367,Pikeville, Pikeville , TN,TN ,192050.0,379000,-186950.0
707,37379,Soddy Daisy, Soddy Daisy , TN,TN ,312550.0,149900,162650.0
708,37379,Soddy Daisy, Soddy Daisy , TN,TN ,312550.0,299900,12650.0
709,37379,Soddy Daisy, SODDY DAISY , TN,TN ,312550.0,135000,177550.0
710,37380,South Pittsburg, South Pittsburg , TN,TN ,200050.0,76750,123300.0
711,37385,Tellico Plains, Tellico Plains , TN,TN ,206550.0,249900,-43350.0
712,37385,Tellico Plains, Tellico Plains , TN,TN ,206550.0,299900,-93350.0
713,37385,Tellico Plains, Tellico Plains , TN,TN ,206550.0,16500,190050.0
714,37397,Whitwell, Whitwell , TN,TN ,167149.5,374900,-207750.5
715,37398,Winchester, Winchester , TN,TN ,344500.0,269900,74600.0
716,37404,Chattanooga, CHATTANOOGA , TN,TN ,163275.0,377000,-213725.0
717,37404,Chattanooga, CHATTANOOGA , TN,TN ,163275.0,2595000,-2431725.0
718,37405,Chattanooga, CHATTANOOGA , TN,TN ,377050.0,1295000,-917950.0
719,37405,Chattanooga, CHATTANOOGA , TN,TN ,377050.0,229900,147150.0
720,37405,Chattanooga, CHATTANOOGA , TN,TN ,377050.0,529900,-152850.0
721,37406,Chattanooga, CHATTANOOGA , TN,TN ,65050.0,161900,-96850.0
722,37406,Chattanooga, CHATTANOOGA , TN,TN ,65050.0,149000,-83950.0
723,37411,Chattanooga, CHATTANOOGA , TN,TN ,142275.0,249900,-107625.0
724,37411,Chattanooga, Chattanooga , TN,TN ,142275.0,162500,-20225.0
725,37411,Chattanooga, CHATTANOOGA , TN,TN ,142275.0,279900,-137625.0
726,37412,Chattanooga, CHATTANOOGA , TN,TN ,159725.0,85000,74725.0
727,37412,Chattanooga, CHATTANOOGA , TN,TN ,159725.0,149000,10725.0
728,37415,Chattanooga, CHATTANOOGA , TN,TN ,254750.0,250000,4750.0
729,37415,Chattanooga, CHATTANOOGA , TN,TN ,254750.0,340000,-85250.0
730,37415,Chattanooga, CHATTANOOGA , TN,TN ,254750.0,105000,149750.0
731,37415,Chattanooga, CHATTANOOGA , TN,TN ,254750.0,249000,5750.0
732,37415,Chattanooga, CHATTANOOGA , TN,TN ,254750.0,229900,24850.0
733,37415,Chattanooga, CHATTANOOGA , TN,TN ,254750.0,115900,138850.0
734,37415,Chattanooga, CHATTANOOGA , TN,TN ,254750.0,195000,59750.0
735,37416,Chattanooga, CHATTANOOGA , TN,TN ,299950.0,159900,140050.0
736,37421,Chattanooga, CHATTANOOGA , TN,TN ,260050.0,195000,65050.0
737,37421,Chattanooga, CHATTANOOGA , TN,TN ,260050.0,339900,-79850.0
738,37421,Chattanooga, CHATTANOOGA , TN,TN ,260050.0,258000,2050.0
739,37421,Chattanooga, CHATTANOOGA , TN,TN ,260050.0,219900,40150.0
740,37421,Chattanooga, CHATTANOOGA , TN,TN ,260050.0,298500,-38450.0
741,37421,Chattanooga, CHATTANOOGA , TN,TN ,260050.0,249500,10550.0
742,37421,Chattanooga, CHATTANOOGA , TN,TN ,260050.0,304,259746.0
743,37601,Johnson City, Johnson City , TN,TN ,168025.0,139900,28125.0
744,37601,Johnson City, Johnson City , TN,TN ,168025.0,209900,-41875.0
745,37604,Johnson City, Johnson City , TN,TN ,213675.0,169900,43775.0
746,37604,Johnson City, Johnson City , TN,TN ,213675.0,199900,13775.0
747,37604,Johnson City, Johnson City , TN,TN ,213675.0,54500,159175.0
748,37615,Johnson City, Gray , TN,TN ,277250.0,170000,107250.0
749,37620,Bristol, Bristol , TN,TN ,144250.0,139900,4350.0
750,37620,Bristol, Bristol , TN,TN ,144250.0,159985,-15735.0
751,37620,Bristol, Bristol , TN,TN ,144250.0,289000,-144750.0
752,37643,Elizabethton, Elizabethton , TN,TN ,143647.5,149900,-6252.5
753,37643,Elizabethton, Elizabethton , TN,TN ,143647.5,179000,-35352.5
754,37643,Elizabethton, Elizabethton , TN,TN ,143647.5,74900,68747.5
755,37650,Erwin, Erwin , TN,TN ,147050.0,192000,-44950.0
756,37650,Erwin, Erwin , TN,TN ,147050.0,52000,95050.0
757,37659,Jonesborough, Jonesborough , TN,TN ,233500.0,179000,54500.0
758,37660,Kingsport, Kingsport , TN,TN ,149950.0,259900,-109950.0
759,37660,Kingsport, Kingsport , TN,TN ,149950.0,85000,64950.0
760,37664,Kingsport, Kingsport , TN,TN ,159950.0,149900,10050.0
761,37683,Mountain City, Mountain City , TN,TN ,183050.0,215000,-31950.0
762,37683,Mountain City, Mountain City , TN,TN ,183050.0,169900,13150.0
763,37683,Mountain City, Mountain City , TN,TN ,183050.0,224900,-41850.0
764,37686,Piney Flats, Piney flats , TN,TN ,282275.0,7500000,-7217725.0
765,37687,Roan Mountain, Roan Mountain , TN,TN ,239850.0,219999,19851.0
766,37708,Bean Station, Bean Station , TN,TN ,169050.0,254900,-85850.0
767,37708,Bean Station, Bean Station , TN,TN ,169050.0,169000,50.0
768,37714,Caryville, Caryville , TN,TN ,212550.0,64900,147650.0
769,37716,Clinton, Clinton , TN,TN ,226050.0,349900,-123850.0
770,37716,Clinton, Clinton , TN,TN ,226050.0,174000,52050.0
771,37716,Clinton, Clinton , TN,TN ,226050.0,235000,-8950.0
772,37721,Corryton, CORRYTON , TN,TN ,184950.0,184,184766.0
773,37722,Cosby, Cosby , TN,TN ,194525.0,139000,55525.0
774,37725,Dandridge, Dandridge , TN,TN ,339950.0,205000,134950.0
775,37725,Dandridge, Dandridge , TN,TN ,339950.0,269900,70050.0
776,37725,Dandridge, Dandridge , TN,TN ,339950.0,90000,249950.0
777,37726,Deer Lodge, Deer Lodge , TN,TN ,149950.0,44900,105050.0
778,37727,Del Rio, Del Rio , TN,TN ,239050.0,109000,130050.0
779,37738,Gatlinburg, Gatlinburg , TN,TN ,299950.0,349900,-49950.0
780,37738,Gatlinburg, Gatlinburg , TN,TN ,299950.0,180000,119950.0
781,37738,Gatlinburg, Gatlinburg , TN,TN ,299950.0,229900,70050.0
782,37743,Greeneville, Greeneville , TN,TN ,179400.0,39900,139500.0
783,37743,Greeneville, Greeneville , TN,TN ,179400.0,103900,75500.0
784,37743,Greeneville, Greeneville , TN,TN ,179400.0,149900,29500.0
785,37745,Greeneville, Greeneville , TN,TN ,160475.0,314900,-154425.0
786,37771,Lenoir City, Lenoir City , TN,TN ,290475.0,240000,50475.0
787,37772,Lenoir City, Lenoir City , TN,TN ,379550.0,325000,54550.0
788,37772,Lenoir City, Lenoir City , TN,TN ,379550.0,175000,204550.0
789,37801,Maryville, Maryville , TN,TN ,292557.75,274900,17657.75
790,37801,Maryville, Maryville , TN,TN ,292557.75,114900,177657.75
791,37803,Maryville, Maryville , TN,TN ,341975.0,314900,27075.0
792,37803,Maryville, Maryville , TN,TN ,341975.0,78900,263075.0
793,37803,Maryville, Maryville , TN,TN ,341975.0,350000,-8025.0
794,37803,Maryville, Maryville , TN,TN ,341975.0,44900,297075.0
795,37803,Maryville, Maryville , TN,TN ,341975.0,334900,7075.0
796,37803,Maryville, Maryville , TN,TN ,341975.0,124900,217075.0
797,37803,Maryville, Maryville , TN,TN ,341975.0,229900,112075.0
798,37803,Maryville, Maryville , TN,TN ,341975.0,149900,192075.0
799,37803,Maryville, Maryville , TN,TN ,341975.0,189900,152075.0
800,37803,Maryville, Maryville , TN,TN ,341975.0,192900,149075.0
801,37804,Maryville, Maryville , TN,TN ,229950.0,194900,35050.0
802,37804,Maryville, Maryville , TN,TN ,229950.0,299000,-69050.0
803,37813,Morristown, Morristown , TN,TN ,129950.0,199900,-69950.0
804,37814,Morristown, Morristown , TN,TN ,176450.0,176000,450.0
805,37814,Morristown, Morristown , TN,TN ,176450.0,299900,-123450.0
806,37821,Newport, Newport , TN,TN ,160950.0,135000,25950.0
807,37826,Niota, NIOTA , TN,TN ,242450.0,239000,3450.0
808,37849,Powell, POWELL , TN,TN ,207050.0,264900,-57850.0
809,37854,Rockwood, Rockwood , TN,TN ,192794.0,39900,152894.0
810,37857,Rogersville, Rogersville , TN,TN ,151500.0,265000,-113500.0
811,37857,Rogersville, Rogersville , TN,TN ,151500.0,115000,36500.0
812,37863,Pigeon Forge, Pigeon Forge , TN,TN ,279950.0,249900,30050.0
813,37863,Pigeon Forge, Pigeon Forge , TN,TN ,279950.0,339900,-59950.0
814,37863,Pigeon Forge, Sevierville , TN,TN ,279950.0,149900,130050.0
815,37863,Pigeon Forge, Pigeon Forge , TN,TN ,279950.0,345000,-65050.0
816,37863,Pigeon Forge, Pigeon Forge , TN,TN ,279950.0,239900,40050.0
817,37866,Sharps Chapel, Sharps Chapel , TN,TN ,392050.0,239900,152150.0
818,37871,Strawberry Plains, Strawberry Plains , TN,TN ,188500.0,439900,-251400.0
819,37876,Sevierville, Sevierville , TN,TN ,249950.0,278500,-28550.0
820,37876,Sevierville, Sevierville , TN,TN ,249950.0,225000,24950.0
821,37876,Sevierville, Sevierville , TN,TN ,249950.0,49000,200950.0
822,37876,Sevierville, Sevierville , TN,TN ,249950.0,139900,110050.0
823,37876,Sevierville, Sevierville , TN,TN ,249950.0,125000,124950.0
824,37876,Sevierville, Sevierville , TN,TN ,249950.0,179900,70050.0
825,37876,Sevierville, Sevierville , TN,TN ,249950.0,349900,-99950.0
826,37876,Sevierville, Pigeon Forge , TN,TN ,249950.0,135900,114050.0
827,37876,Sevierville, Sevierville , TN,TN ,249950.0,162900,87050.0
828,37882,Townsend, Townsend , TN,TN ,288475.0,215000,73475.0
829,37890,White Pine, White Pine , TN,TN ,258150.0,399900,-141750.0
830,37890,White Pine, White Pine , TN,TN ,258150.0,299900,-41750.0
831,37909,Knoxville, KNOXVILLE , TN,TN ,252225.0,282500,-30275.0
832,37909,Knoxville, KNOXVILLE , TN,TN ,252225.0,189000,63225.0
833,37909,Knoxville, KNOXVILLE , TN,TN ,252225.0,240000,12225.0
834,37912,Knoxville, KNOXVILLE , TN,TN ,164975.0,325000,-160025.0
835,37912,Knoxville, KNOXVILLE , TN,TN ,164975.0,140000,24975.0
836,37914,Knoxville, KNOXVILLE , TN,TN ,185350.0,179900,5450.0
837,37914,Knoxville, KNOXVILLE , TN,TN ,185350.0,299900,-114550.0
838,37914,Knoxville, KNOXVILLE , TN,TN ,185350.0,299000,-113650.0
839,37917,Knoxville, KNOXVILLE , TN,TN ,171950.0,95000,76950.0
840,37917,Knoxville, KNOXVILLE , TN,TN ,171950.0,129900,42050.0
841,37917,Knoxville, KNOXVILLE , TN,TN ,171950.0,149900,22050.0
842,37917,Knoxville, KNOXVILLE , TN,TN ,171950.0,125000,46950.0
843,37917,Knoxville, KNOXVILLE , TN,TN ,171950.0,229000,-57050.0
844,37917,Knoxville, KNOXVILLE , TN,TN ,171950.0,119000,52950.0
845,37917,Knoxville, KNOXVILLE , TN,TN ,171950.0,169900,2050.0
846,37918,Knoxville, KNOXVILLE , TN,TN ,216996.25,189900,27096.25
847,37918,Knoxville, KNOXVILLE , TN,TN ,216996.25,170000,46996.25
848,37918,Knoxville, KNOXVILLE , TN,TN ,216996.25,180000,36996.25
849,37918,Knoxville, KNOXVILLE , TN,TN ,216996.25,199900,17096.25
850,37918,Knoxville, KNOXVILLE , TN,TN ,216996.25,187500,29496.25
851,37918,Knoxville, KNOXVILLE , TN,TN ,216996.25,224900,-7903.75
852,37918,Knoxville, KNOXVILLE , TN,TN ,216996.25,150000,66996.25
853,37918,Knoxville, KNOXVILLE , TN,TN ,216996.25,33000,183996.25
854,37918,Knoxville, Knoxville , TN,TN ,216996.25,229019,-12022.75
855,37918,Knoxville, Knoxville , TN,TN ,216996.25,159900,57096.25
856,37918,Knoxville, KNOXVILLE , TN,TN ,216996.25,279900,-62903.75
857,37918,Knoxville, Knoxville , TN,TN ,216996.25,300000,-83003.75
858,37918,Knoxville, KNOXVILLE , TN,TN ,216996.25,165000,51996.25
859,37919,Knoxville, Knoxville , TN,TN ,489050.0,127900,361150.0
860,37919,Knoxville, Knoxville , TN,TN ,489050.0,429900,59150.0
861,37919,Knoxville, KNOXVILLE , TN,TN ,489050.0,274300,214750.0
862,37919,Knoxville, Knoxville , TN,TN ,489050.0,14995000,-14505950.0
863,37919,Knoxville, KNOXVILLE , TN,TN ,489050.0,245000,244050.0
864,37919,Knoxville, Knoxville , TN,TN ,489050.0,3949000,-3459950.0
865,37920,Knoxville, Knoxville , TN,TN ,192145.0,399900,-207755.0
866,37920,Knoxville, Knoxville , TN,TN ,192145.0,8400000,-8207855.0
867,37920,Knoxville, Kimberlin Heights , TN,TN ,192145.0,304400,-112255.0
868,37920,Knoxville, KNOXVILLE , TN,TN ,192145.0,155000,37145.0
869,37920,Knoxville, Knoxville , TN,TN ,192145.0,350000,-157855.0
870,37921,Knoxville, KNOXVILLE , TN,TN ,146150.0,184900,-38750.0
871,37921,Knoxville, KNOXVILLE , TN,TN ,146150.0,187500,-41350.0
872,37921,Knoxville, KNOXVILLE , TN,TN ,146150.0,200000,-53850.0
873,37922,Knoxville, Knoxville , TN,TN ,473550.0,415000,58550.0
874,37922,Knoxville, KNOXVILLE , TN,TN ,473550.0,549000,-75450.0
875,37922,Knoxville, KNOXVILLE , TN,TN ,473550.0,230000,243550.0
876,37922,Knoxville, KNOXVILLE , TN,TN ,473550.0,244900,228650.0
877,37922,Knoxville, KNOXVILLE , TN,TN ,473550.0,200000,273550.0
878,37922,Knoxville, Knoxville , TN,TN ,473550.0,260000,213550.0
879,37922,Knoxville, KNOXVILLE , TN,TN ,473550.0,345000,128550.0
880,37923,Knoxville, KNOXVILLE , TN,TN ,271975.0,150000,121975.0
881,37923,Knoxville, KNOXVILLE , TN,TN ,271975.0,314900,-42925.0
882,37923,Knoxville, KNOXVILLE , TN,TN ,271975.0,199900,72075.0
883,37924,Knoxville, KNOXVILLE , TN,TN ,204296.25,269000,-64703.75
884,37924,Knoxville, Knoxville , TN,TN ,204296.25,205000,-703.75
885,37931,Knoxville, KNOXVILLE , TN,TN ,298874.75,239900,58974.75
886,37931,Knoxville, Knoxville , TN,TN ,298874.75,292900,5974.75
887,37931,Knoxville, KNOXVILLE , TN,TN ,298874.75,84900,213974.75
888,37931,Knoxville, KNOXVILLE , TN,TN ,298874.75,248750,50124.75
889,37931,Knoxville, Knoxville , TN,TN ,298874.75,186000,112874.75
890,37932,Knoxville, Knoxville , TN,TN ,364950.0,324900,40050.0
891,37932,Knoxville, Knoxville , TN,TN ,364950.0,250000,114950.0
892,37932,Knoxville, KNOXVILLE , TN,TN ,364950.0,189900,175050.0
893,37934,Knoxville, KNOXVILLE , TN,TN ,467549.5,199900,267649.5
894,37934,Knoxville, KNOXVILLE , TN,TN ,467549.5,250000,217549.5
895,37938,Knoxville, KNOXVILLE , TN,TN ,263250.0,229900,33350.0
896,37938,Knoxville, KNOXVILLE , TN,TN ,263250.0,93900,169350.0
897,38016,Cordova, Cordova , TN,TN ,219950.0,179900,40050.0
898,38016,Cordova, CORDOVA , TN,TN ,219950.0,269900,-49950.0
899,38016,Cordova, CORDOVA , TN,TN ,219950.0,185000,34950.0
900,38016,Cordova, CORDOVA , TN,TN ,219950.0,154900,65050.0
901,38017,Collierville, COLLIERVILLE , TN,TN ,445400.0,360000,85400.0
902,38017,Collierville, Collierville , TN,TN ,445400.0,359900,85500.0
903,38017,Collierville, COLLIERVILLE , TN,TN ,445400.0,225000,220400.0
904,38017,Collierville, COLLIERVILLE , TN,TN ,445400.0,364900,80500.0
905,38017,Collierville, COLLIERVILLE , TN,TN ,445400.0,650000,-204600.0
906,38018,Cordova, Cordova , TN,TN ,192050.0,396000,-203950.0
907,38018,Cordova, CORDOVA , TN,TN ,192050.0,99900,92150.0
908,38018,Cordova, Cordova , TN,TN ,192050.0,174500,17550.0
909,38018,Cordova, CORDOVA , TN,TN ,192050.0,99999,92051.0
910,38028,Eads, Eads , TN,TN ,550050.0,599900,-49850.0
911,38103,Memphis, MEMPHIS , TN,TN ,271975.0,2000000,-1728025.0
912,38104,Memphis, MEMPHIS , TN,TN ,262800.0,259900,2900.0
913,38104,Memphis, MEMPHIS , TN,TN ,262800.0,575000,-312200.0
914,38104,Memphis, MEMPHIS , TN,TN ,262800.0,299000,-36200.0
915,38106,Memphis, MEMPHIS , TN,TN ,30050.0,11900,18150.0
916,38106,Memphis, Memphis , TN,TN ,30050.0,119000,-88950.0
917,38107,Memphis, Memphis , TN,TN ,64950.0,135900,-70950.0
918,38107,Memphis, Memphis , TN,TN ,64950.0,135000,-70050.0
919,38111,Memphis, MEMPHIS , TN,TN ,82400.0,450000,-367600.0
920,38112,Memphis, MEMPHIS , TN,TN ,148925.0,550000,-401075.0
921,38114,Memphis, MEMPHIS , TN,TN ,35000.0,137000,-102000.0
922,38115,Memphis, MEMPHIS , TN,TN ,79500.0,185000,-105500.0
923,38117,Memphis, MEMPHIS , TN,TN ,199975.0,139900,60075.0
924,38117,Memphis, MEMPHIS , TN,TN ,199975.0,3800000,-3600025.0
925,38119,Memphis, MEMPHIS , TN,TN ,232525.0,465000,-232475.0
926,38119,Memphis, MEMPHIS , TN,TN ,232525.0,199900,32625.0
927,38120,Memphis, MEMPHIS , TN,TN ,517538.0,349900,167638.0
928,38120,Memphis, MEMPHIS , TN,TN ,517538.0,375000,142538.0
929,38122,Memphis, MEMPHIS , TN,TN ,65050.0,19900,45150.0
930,38122,Memphis, MEMPHIS , TN,TN ,65050.0,200990,-135940.0
931,38128,Memphis, MEMPHIS , TN,TN ,76050.0,125000,-48950.0
932,38135,Memphis, MEMPHIS , TN,TN ,210050.0,170000,40050.0
933,38135,Memphis, MEMPHIS , TN,TN ,210050.0,239900,-29850.0
934,38138,Germantown, Memphis , TN,TN ,370550.0,290000,80550.0
935,38138,Germantown, GERMANTOWN , TN,TN ,370550.0,279900,90650.0
936,38138,Germantown, GERMANTOWN , TN,TN ,370550.0,359900,10650.0
937,38138,Germantown, GERMANTOWN , TN,TN ,370550.0,349900,20650.0
938,38138,Germantown, GERMANTOWN , TN,TN ,370550.0,364900,5650.0
939,38138,Germantown, GERMANTOWN , TN,TN ,370550.0,339900,30650.0
940,38139,Germantown, GERMANTOWN , TN,TN ,504800.0,350000,154800.0
941,38139,Germantown, Germantown , TN,TN ,504800.0,624900,-120100.0
942,38225,Dresden, Dresden , TN,TN ,167450.0,55900,111550.0
943,38242,Paris, Paris , TN,TN ,146752.5,135000,11752.5
944,38242,Paris, Paris , TN,TN ,146752.5,143900,2852.5
945,38242,Paris, Paris , TN,TN ,146752.5,55000,91752.5
946,38257,South Fulton, South Fulton , TN,TN ,90925.0,250000,-159075.0
947,38305,Jackson, Jackson , TN,TN ,212450.0,249900,-37450.0
948,38305,Jackson, Jackson , TN,TN ,212450.0,150000,62450.0
949,38305,Jackson, Jackson , TN,TN ,212450.0,640000,-427550.0
950,38305,Jackson, Jackson , TN,TN ,212450.0,203000,9450.0
951,38315,Bethel Springs, BETHEL SPRINGS , TN,TN ,120050.0,125000,-4950.0
952,38320,Camden, Camden , TN,TN ,145000.0,89900,55100.0
953,38355,Medina, Medina , TN,TN ,232950.0,289900,-56950.0
954,38464,Lawrenceburg, Lawrenceburg , TN,TN ,149550.0,210000,-60450.0
955,38474,Mount Pleasant, Mount Pleasant , TN,TN ,228025.0,229800,-1775.0
956,38478,Pulaski, Pulaski , TN,TN ,172250.0,199900,-27650.0
957,38478,Pulaski, Pulaski , TN,TN ,172250.0,264900,-92650.0
958,38506,Cookeville, Cookeville , TN,TN ,259750.0,207429,52321.0
959,38544,Baxter, Baxter , TN,TN ,247457.25,296000,-48542.75
960,38556,Jamestown, Jamestown , TN,TN ,189950.0,149000,40950.0
961,38558,Crossville, Crossville , TN,TN ,258750.0,89900,168850.0
962,38558,Crossville, Crossville , TN,TN ,258750.0,285000,-26250.0
963,38572,Crossville, Crossville , TN,TN ,194550.0,199000,-4450.0
964,38574,Monterey, Monterey , TN,TN ,259950.0,175000,84950.0
965,38583,Sparta, Sparta , TN,TN ,184500.0,200000,-15500.0
966,38583,Sparta, Sparta , TN,TN ,184500.0,214000,-29500.0
967,38585,Spencer, Spencer , TN,TN ,283950.0,178500,105450.0
968,75002,Allen, ALLEN , TX,TX ,391922.5,199500,192422.5
969,75006,Carrollton, Carrollton , TX,TX ,270250.0,309900,-39650.0
970,75006,Carrollton, Carrollton , TX,TX ,270250.0,83000,187250.0
971,75006,Carrollton, Carrollton , TX,TX ,270250.0,199000,71250.0
972,75007,Carrollton, Carrollton , TX,TX ,300049.5,299900,149.5
973,75007,Carrollton, CARROLLTON , TX,TX ,300049.5,254900,45149.5
974,75007,Carrollton, CARROLLTON , TX,TX ,300049.5,245000,55049.5
975,75007,Carrollton, CARROLLTON , TX,TX ,300049.5,269900,30149.5
976,75010,Carrollton, CARROLLTON , TX,TX ,421420.5,310000,111420.5
977,75022,Flower Mound, FLOWER MOUND , TX,TX ,653000.0,229000,424000.0
978,75022,Flower Mound, FLOWER MOUND , TX,TX ,653000.0,10900000,-10247000.0
979,75022,Flower Mound, Flower Mound , TX,TX ,653000.0,9900000,-9247000.0
980,75022,Flower Mound, Flower Mound , TX,TX ,653000.0,12000000,-11347000.0
981,75023,Plano, PLANO , TX,TX ,312300.0,265000,47300.0
982,75023,Plano, Plano , TX,TX ,312300.0,230000,82300.0
983,75024,Plano, PLANO , TX,TX ,507050.0,261,506789.0
984,75025,Plano, PLANO , TX,TX ,377550.0,319000,58550.0
985,75025,Plano, PLANO , TX,TX ,377550.0,429900,-52350.0
986,75025,Plano, PLANO , TX,TX ,377550.0,279900,97650.0
987,75025,Plano, PLANO , TX,TX ,377550.0,300000,77550.0
988,75025,Plano, PLANO , TX,TX ,377550.0,275000,102550.0
989,75028,Flower Mound, FLOWER MOUND , TX,TX ,410025.0,245000,165025.0
990,75032,Rockwall, ROCKWALL , TX,TX ,421522.5,190999,230523.5
991,75033,Frisco, FRISCO , TX,TX ,507750.0,424900,82850.0
992,75034,Frisco, FRISCO , TX,TX ,570554.5,474900,95654.5
993,75034,Frisco, FRISCO , TX,TX ,570554.5,5295000,-4724445.5
994,75034,Frisco, Frisco , TX,TX ,570554.5,389900,180654.5
995,75034,Frisco, FRISCO , TX,TX ,570554.5,484000,86554.5
996,75034,Frisco, Frisco , TX,TX ,570554.5,435000,135554.5
997,75034,Frisco, Frisco , TX,TX ,570554.5,4995000,-4424445.5
998,75035,Frisco, FRISCO , TX,TX ,460796.25,289900,170896.25
999,75035,Frisco, FRISCO , TX,TX ,460796.25,399000,61796.25
1000,75035,Frisco, FRISCO , TX,TX ,460796.25,399900,60896.25
1001,75035,Frisco, FRISCO , TX,TX ,460796.25,360000,100796.25
1002,75035,Frisco, FRISCO , TX,TX ,460796.25,270900,189896.25
1003,75040,Garland, Garland , TX,TX ,223750.0,65000,158750.0
1004,75040,Garland, GARLAND , TX,TX ,223750.0,229000,-5250.0
1005,75040,Garland, GARLAND , TX,TX ,223750.0,65000,158750.0
1006,75041,Garland, GARLAND , TX,TX ,200000.0,185000,15000.0
1007,75042,Garland, GARLAND , TX,TX ,205050.0,150000,55050.0
1008,75043,Garland, GARLAND , TX,TX ,225050.0,195000,30050.0
1009,75043,Garland, Garland , TX,TX ,225050.0,220000,5050.0
1010,75043,Garland, GARLAND , TX,TX ,225050.0,485000,-259950.0
1011,75050,Grand Prairie, GRAND PRAIRIE , TX,TX ,232050.0,110000,122050.0
1012,75050,Grand Prairie, GRAND PRAIRIE , TX,TX ,232050.0,265000,-32950.0
1013,75051,Grand Prairie, GRAND PRAIRIE , TX,TX ,181275.0,199900,-18625.0
1014,75052,Grand Prairie, Grand Prairie , TX,TX ,252275.0,142000,110275.0
1015,75060,Irving, Irving , TX,TX ,232050.0,240000,-7950.0
1016,75061,Irving, IRVING , TX,TX ,236125.0,169900,66225.0
1017,75062,Irving, IRVING , TX,TX ,288275.0,199900,88375.0
1018,75062,Irving, IRVING , TX,TX ,288275.0,197900,90375.0
1019,75062,Irving, Irving , TX,TX ,288275.0,163900,124375.0
1020,75063,Irving, Irving , TX,TX ,434649.0,209900,224749.0
1021,75063,Irving, IRVING , TX,TX ,434649.0,269900,164749.0
1022,75067,Lewisville, LEWISVILLE , TX,TX ,280000.0,190000,90000.0
1023,75068,Little Elm, Little Elm , TX,TX ,328600.0,150000,178600.0
1024,75070,McKinney, MCKINNEY , TX,TX ,384535.25,329900,54635.25
1025,75070,McKinney, MCKINNEY , TX,TX ,384535.25,287000,97535.25
1026,75070,McKinney, MCKINNEY , TX,TX ,384535.25,299999,84536.25
1027,75071,McKinney, MCKINNEY , TX,TX ,395765.0,250000,145765.0
1028,75071,McKinney, MCKINNEY , TX,TX ,395765.0,399900,-4135.0
1029,75074,Plano, PLANO , TX,TX ,300500.0,200000,100500.0
1030,75074,Plano, PLANO , TX,TX ,300500.0,370000,-69500.0
1031,75074,Plano, PLANO , TX,TX ,300500.0,305000,-4500.0
1032,75074,Plano, PLANO , TX,TX ,300500.0,250000,50500.0
1033,75074,Plano, PLANO , TX,TX ,300500.0,225000,75500.0
1034,75074,Plano, PLANO , TX,TX ,300500.0,378900,-78400.0
1035,75077,Lewisville, LEWISVILLE , TX,TX ,359275.0,420000,-60725.0
1036,75077,Lewisville, LEWISVILLE , TX,TX ,359275.0,242500,116775.0
1037,75078,Prosper, Prosper , TX,TX ,511065.75,395000,116065.75
1038,75080,Richardson, RICHARDSON , TX,TX ,366050.0,250000,116050.0
1039,75080,Richardson, RICHARDSON , TX,TX ,366050.0,350000,16050.0
1040,75080,Richardson, RICHARDSON , TX,TX ,366050.0,265000,101050.0
1041,75081,Richardson, Richardson , TX,TX ,297500.0,300000,-2500.0
1042,75081,Richardson, Richardson , TX,TX ,297500.0,324900,-27400.0
1043,75081,Richardson, Richardson , TX,TX ,297500.0,160000,137500.0
1044,75087,Rockwall, ROCKWALL , TX,TX ,350050.0,209900,140150.0
1045,75088,Rowlett, ROWLETT , TX,TX ,271275.0,249900,21375.0
1046,75093,Plano, PLANO , TX,TX ,599525.0,5999000,-5399475.0
1047,75093,Plano, PLANO , TX,TX ,599525.0,279900,319625.0
1048,75104,Cedar Hill, CEDAR HILL , TX,TX ,298750.0,400000,-101250.0
1049,75104,Cedar Hill, CEDAR HILL , TX,TX ,298750.0,299900,-1150.0
1050,75104,Cedar Hill, Cedar Hill , TX,TX ,298750.0,595900,-297150.0
1051,75115,Desoto, Desoto , TX,TX ,259972.5,249000,10972.5
1052,75150,Mesquite, Mesquite , TX,TX ,190675.0,130000,60675.0
1053,75150,Mesquite, Mesquite , TX,TX ,190675.0,179900,10775.0
1054,75154,Red Oak, Glenn Heights , TX,TX ,274495.0,75000,199495.0
1055,75160,Terrell, TERRELL , TX,TX ,241525.0,158500,83025.0
1056,75165,Waxahachie, WAXAHACHIE , TX,TX ,292705.25,235000,57705.25
1057,75165,Waxahachie, WAXAHACHIE , TX,TX ,292705.25,199900,92805.25
1058,75167,Waxahachie, WAXAHACHIE , TX,TX ,373790.0,285000,88790.0
1059,75181,Mesquite, MESQUITE , TX,TX ,235050.0,195000,40050.0
1060,75189,Royse City, ROYSE CITY , TX,TX ,271547.5,299750,-28202.5
1061,75201,Dallas, DALLAS , TX,TX ,860550.0,199500,661050.0
